Label	Weight	Text
l_general	2.227907	terminado con
l_general	2.227907	contactar con el soporte
l_general	2.227907	por favor regrese
l_general	2.227907	¿cuál es el anterior
l_general	2.227907	quiero hablar con un humano real
l_general	2.227907	olvídalo
l_general	2.227907	¿cómo puedo conseguirlo
l_general	2.227907	oh no hagas eso
l_general	2.227907	lo que después de que
l_general	2.227907	estoy acabado
l_general	2.227907	puede ayudar a
l_general	2.227907	quiero que el derecho una
l_general	2.227907	dije que pare
l_general	2.227907	quiero ninguno de ellos
l_general	2.227907	ha terminado
l_general	2.227907	optar por derecho una
l_general	2.227907	quiero elegir un segundo
l_general	2.227907	mostrar los siguientes 4 artículos
l_general	2.227907	contacte con el servicio al cliente
l_general	2.227907	empezar de nuevo
l_general	2.227907	dar vuelta a la página
l_general	2.227907	me gusta la tercera opción
l_general	2.227907	seleccione superior
l_general	2.227907	quiero elegir abajo a la derecha
l_general	2.227907	salida salida
l_general	2.227907	elegir último uno
l_general	2.227907	no he escuchado
l_general	2.227907	mente de los nervios
l_general	2.227907	elija no. 2
l_general	2.227907	cancelar
l_general	2.227907	repetir
l_general	2.227907	no hagas eso
l_general	2.227907	detener por favor
l_general	2.227907	oh mi dios cállate
l_general	2.227907	nada no importa
l_general	2.227907	optar por el inferior elección
l_general	2.227907	elija el arriba a la izquierda elección
l_general	2.227907	ninguno
l_general	2.227907	nadie le importa dejar de hablar
l_general	2.227907	¿hay alguna ayuda
l_general	2.227907	me puedes ayudar
l_general	2.227907	¿hay algún humano real
l_general	2.227907	mostrar el siguiente
l_general	2.227907	me gusta el parte inferior una
l_general	2.227907	lo que antes de que
l_general	2.227907	bebé sólo estar tranquilo
l_general	2.227907	dejar de hablar
l_general	2.227907	mostrar las siguientes dos opciones
l_general	2.227907	me gusta arriba a la derecha
l_general	2.227907	mostrar los próximos 3
l_general	2.227907	quiero derecho una
l_general	2.227907	uno anterior
l_general	2.227907	otra vez
l_general	2.227907	elegir último
l_general	2.227907	me gusta el arriba a la derecha una
l_general	2.227907	me gusta izquierda una
l_general	2.227907	elegir uno de ellos al azar
l_general	2.227907	no sea silencioso
l_general	2.227907	no cancelar que
l_general	2.227907	necesito ir a la siguiente
l_general	2.227907	elegir arriba a la derecha una
l_general	2.227907	seleccione cualquier
l_general	2.227907	alguien está bien
l_general	2.227907	optar por el izquierda una
l_general	2.227907	traer el anterior
l_general	2.227907	seleccione la primera
l_general	2.227907	quiero la cuarta opción
l_general	2.227907	cómo hacerlo
l_general	2.227907	repetir por favor
