Label	Weight	Text
l_general	2.232558	quiero elegir el primero
l_general	2.232558	optar por izquierda
l_general	2.232558	quiero izquierda
l_general	2.232558	¿qué pasa después
l_general	2.232558	mostrar las siguientes dos opciones
l_general	2.232558	elegir la primera opción
l_general	2.232558	repetir que
l_general	2.232558	dejar de hablar
l_general	2.232558	sólo cállate
l_general	2.232558	lo que después de que
l_general	2.232558	cualquiera de ella
l_general	2.232558	dios cállate
l_general	2.232558	quiero elegir parte inferior una
l_general	2.232558	quiero elegir abajo a la derecha
l_general	2.232558	no importa dejar de
l_general	2.232558	seguir adelante
l_general	2.232558	cancelarlo
l_general	2.232558	lo siento
l_general	2.232558	seleccionar tercero
l_general	2.232558	mostrar el anterior
l_general	2.232558	cualquier uno está bien
l_general	2.232558	qué has dicho
l_general	2.232558	que me puede ayudar
l_general	2.232558	seleccione la parte inferior elección
l_general	2.232558	optar por la segunda opción
l_general	2.232558	¿hay algún humano real
l_general	2.232558	estoy hecho
l_general	2.232558	servicio al cliente
l_general	2.232558	cállate
l_general	2.232558	seleccionar cualquiera de ellos
l_general	2.232558	me gusta la tercera opción
l_general	2.232558	quiero que el izquierda
l_general	2.232558	nada
l_general	2.232558	en ninguna parte sólo estar tranquilo
l_general	2.232558	quiero cuarto
l_general	2.232558	optar por el último
l_general	2.232558	ni gracias
l_general	2.232558	puedo hablar con una persona
l_general	2.232558	no volver a
l_general	2.232558	oh no hagas eso
l_general	2.232558	seleccione la última opción
l_general	2.232558	empezar de nuevo
l_general	2.232558	optar por cualquiera de ellos
l_general	2.232558	por favor regrese
l_general	2.232558	necesito ayuda
l_general	2.232558	ir a los siguientes tres artículos
l_general	2.232558	ninguno de ellos
l_general	2.232558	cancelar aplicación
l_general	2.232558	elija no. 2
l_general	2.232558	optar por primero uno
l_general	2.232558	optar por el izquierda una
l_general	2.232558	todo listo
l_general	2.232558	me puedes ayudar
l_general	2.232558	quiero que el inferior elección
l_general	2.232558	terminar
l_general	2.232558	¿qué hay de la próxima
l_general	2.232558	elija el arriba a la izquierda elección
