Label	Weight	Text
l_general	2.237209	terminado con
l_general	2.237209	contactar con el soporte
l_general	2.237209	por favor regrese
l_general	2.237209	¿cuál es el anterior
l_general	2.237209	quiero hablar con un humano real
l_general	2.237209	olvídalo
l_general	2.237209	¿cómo puedo conseguirlo
l_general	2.237209	oh no hagas eso
l_general	2.237209	lo que después de que
l_general	2.237209	estoy acabado
l_general	2.237209	puede ayudar a
l_general	2.237209	quiero que el derecho una
l_general	2.237209	dije que pare
l_general	2.237209	quiero ninguno de ellos
l_general	2.237209	ha terminado
l_general	2.237209	optar por derecho una
l_general	2.237209	quiero elegir un segundo
l_general	2.237209	mostrar los siguientes 4 artículos
l_general	2.237209	contacte con el servicio al cliente
l_general	2.237209	empezar de nuevo
l_general	2.237209	dar vuelta a la página
l_general	2.237209	me gusta la tercera opción
l_general	2.237209	seleccione superior
l_general	2.237209	quiero elegir abajo a la derecha
l_general	2.237209	salida salida
l_general	2.237209	elegir último uno
l_general	2.237209	no he escuchado
l_general	2.237209	mente de los nervios
l_general	2.237209	elija no. 2
l_general	2.237209	cancelar
l_general	2.237209	repetir
l_general	2.237209	no hagas eso
l_general	2.237209	detener por favor
l_general	2.237209	oh mi dios cállate
l_general	2.237209	nada no importa
l_general	2.237209	optar por el inferior elección
l_general	2.237209	elija el arriba a la izquierda elección
l_general	2.237209	ninguno
l_general	2.237209	nadie le importa dejar de hablar
l_general	2.237209	¿hay alguna ayuda
l_general	2.237209	me puedes ayudar
l_general	2.237209	¿hay algún humano real
l_general	2.237209	mostrar el siguiente
l_general	2.237209	me gusta el parte inferior una
l_general	2.237209	lo que antes de que
l_general	2.237209	bebé sólo estar tranquilo
l_general	2.237209	dejar de hablar
l_general	2.237209	mostrar las siguientes dos opciones
l_general	2.237209	me gusta arriba a la derecha
l_general	2.237209	mostrar los próximos 3
l_general	2.237209	quiero derecho una
l_general	2.237209	uno anterior
l_general	2.237209	otra vez
l_general	2.237209	elegir último
l_general	2.237209	claro y empezar de nuevo
l_general	2.237209	elija el abajo a la izquierda
l_general	2.237209	enviarlo
l_general	2.237209	ni gracias
l_general	2.237209	¿hay alguna persona con la que pueda hablar
l_general	2.237209	no no cancelar
l_general	2.237209	volver a
l_general	2.237209	optar por cualquiera de ellos
l_general	2.237209	iniciarlo
l_general	2.237209	vamos a parar
l_general	2.237209	muéstrame el siguiente
l_general	2.237209	quiero que el segundo
l_general	2.237209	volver al último paso
l_general	2.237209	ni
l_general	2.237209	parada de salida
l_general	2.237209	necesito ayuda humana real
l_general	2.237209	apague la parada
l_general	2.237209	ni uno
l_general	2.237209	seleccionar cuarto uno
l_general	2.237209	final
l_general	2.237209	pasar a la siguiente
l_general	2.237209	no no cancelarlo
l_general	2.237209	simplemente cancelarlo
l_general	2.237209	¿hay alguna persona real
l_general	2.237209	ninguno de estos
l_general	2.237209	no no importa
l_general	2.237209	lo que es más
l_general	2.237209	quiero elegir tercero
l_general	2.237209	decir otra vez por favor
l_general	2.237209	no hacer nada
l_general	2.237209	qué has dicho
l_general	2.237209	volver al último
l_general	2.237209	¿qué hay de la próxima
l_general	2.237209	está hecho
l_general	2.237209	no importa cancelar
l_general	2.237209	quiero la primera
l_general	2.237209	tranquilo
l_general	2.237209	enviar
l_general	2.237209	tranquilo ahora
l_general	2.237209	no cancelarlo
l_general	2.237209	quiero elegir el cuarto
l_general	2.237209	cancelarlo
l_general	2.237209	estoy hecho
l_general	2.237209	no cancelar
l_general	2.237209	no importa cancelar que
l_general	2.237209	optar por el derecho
l_general	2.237209	cualquier ayuda
l_general	2.237209	ayuda
l_general	2.237209	quiero más
l_general	2.237209	ir a los siguientes tres artículos
l_general	2.237209	volver a la anterior
l_general	2.237209	optar por uno aleatorio
l_general	2.237209	ir a la siguiente
l_general	2.237209	no se calla ahora
l_general	2.237209	me gusta el arriba a la derecha una
l_general	2.237209	me gusta izquierda una
l_general	2.237209	elegir uno de ellos al azar
l_general	2.237209	no sea silencioso
l_general	2.237209	no cancelar que
l_general	2.237209	necesito ir a la siguiente
