Label	Weight	Text
l_general	2.232558	claro y empezar de nuevo
l_general	2.232558	elija el abajo a la izquierda
l_general	2.232558	enviarlo
l_general	2.232558	ni gracias
l_general	2.232558	¿hay alguna persona con la que pueda hablar
l_general	2.232558	no no cancelar
l_general	2.232558	volver a
l_general	2.232558	optar por cualquiera de ellos
l_general	2.232558	iniciarlo
l_general	2.232558	vamos a parar
l_general	2.232558	muéstrame el siguiente
l_general	2.232558	quiero que el segundo
l_general	2.232558	volver al último paso
l_general	2.232558	ni
l_general	2.232558	parada de salida
l_general	2.232558	necesito ayuda humana real
l_general	2.232558	apague la parada
l_general	2.232558	ni uno
l_general	2.232558	seleccionar cuarto uno
l_general	2.232558	final
l_general	2.232558	pasar a la siguiente
l_general	2.232558	no no cancelarlo
l_general	2.232558	simplemente cancelarlo
l_general	2.232558	¿hay alguna persona real
l_general	2.232558	ninguno de estos
l_general	2.232558	no no importa
l_general	2.232558	lo que es más
l_general	2.232558	quiero elegir tercero
l_general	2.232558	decir otra vez por favor
l_general	2.232558	no hacer nada
l_general	2.232558	qué has dicho
l_general	2.232558	volver al último
l_general	2.232558	¿qué hay de la próxima
l_general	2.232558	está hecho
l_general	2.232558	no importa cancelar
l_general	2.232558	quiero la primera
l_general	2.232558	tranquilo
l_general	2.232558	enviar
l_general	2.232558	tranquilo ahora
l_general	2.232558	no cancelarlo
l_general	2.232558	quiero elegir el cuarto
l_general	2.232558	cancelarlo
l_general	2.232558	estoy hecho
l_general	2.232558	no cancelar
l_general	2.232558	no importa cancelar que
l_general	2.232558	optar por el derecho
l_general	2.232558	cualquier ayuda
l_general	2.232558	ayuda
l_general	2.232558	quiero más
l_general	2.232558	ir a los siguientes tres artículos
l_general	2.232558	volver a la anterior
l_general	2.232558	optar por uno aleatorio
l_general	2.232558	ir a la siguiente
l_general	2.232558	no se calla ahora
l_general	2.232558	me gusta el arriba a la derecha una
l_general	2.232558	me gusta izquierda una
l_general	2.232558	elegir uno de ellos al azar
l_general	2.232558	no sea silencioso
l_general	2.232558	no cancelar que
l_general	2.232558	necesito ir a la siguiente
l_general	2.232558	elegir arriba a la derecha una
l_general	2.232558	seleccione cualquier
l_general	2.232558	alguien está bien
l_general	2.232558	optar por el izquierda una
l_general	2.232558	traer el anterior
l_general	2.232558	seleccione la primera
l_general	2.232558	quiero la cuarta opción
l_general	2.232558	cómo hacerlo
l_general	2.232558	repetir por favor
l_general	2.232558	quiero hablar con un humano
l_general	2.232558	dame un poco de ayuda
l_general	2.232558	cancelado
l_general	2.232558	nada por favor
l_general	2.232558	no cancelar cancelar
l_general	2.232558	en ninguna parte sólo estar tranquilo
l_general	2.232558	optar por primero uno
l_general	2.232558	no quiero seleccionar uno
l_general	2.232558	seleccione la derecho una
l_general	2.232558	cállate silencio
l_general	2.232558	cállate
l_general	2.232558	todo terminado
l_general	2.232558	abrir ayuda
l_general	2.232558	despedir
l_general	2.232558	quiero elegir parte inferior una
l_general	2.232558	seleccionar una opción aleatoria
l_general	2.232558	elija el arriba a la derecha una
l_general	2.232558	optar por izquierda
l_general	2.232558	cualquier uno está bien
l_general	2.232558	hey detener
l_general	2.232558	lo que sigue
l_general	2.232558	¿qué pasa con la última
l_general	2.232558	quiero que el inferior elección
l_general	2.232558	te quiero para dejar de hablar
l_general	2.232558	lo que es antes de que
l_general	2.232558	último paso
l_general	2.232558	podría empezar más
l_general	2.232558	terminado
l_general	2.232558	dejar
l_general	2.232558	oh cancelar
l_general	2.232558	cállate la boca
l_general	2.232558	servicio humano
l_general	2.232558	simplemente cancelar
l_general	2.232558	me gusta segundo uno
l_general	2.232558	ni uno de ellos
l_general	2.232558	repetir que
l_general	2.232558	servicio al cliente
l_general	2.232558	dios cállate
l_general	2.232558	seguir adelante
l_general	2.232558	seleccione la parte inferior elección
l_general	2.232558	estar tranquilo ahora
l_general	2.232558	elegir arriba a la derecha
l_general	2.232558	ninguno de ellos
l_general	2.232558	sólo ser
l_general	2.232558	empezar de más de
l_general	2.232558	parada ok parada
l_general	2.232558	seleccionar tercero
l_general	2.232558	quiero izquierda
l_general	2.232558	no quiero elegir uno
l_general	2.232558	necesito servicio al cliente manual
l_general	2.232558	por favor no hacer nada
l_general	2.232558	seleccionar cualquiera de ellos
l_general	2.232558	terminar
l_general	2.232558	algo de ayuda
l_general	2.232558	que me puede ayudar
l_general	2.232558	cancelar que
l_general	2.232558	quiero parte inferior
l_general	2.232558	sólo cállate
l_general	2.232558	cancelar no importa
l_general	2.232558	apaga
l_general	2.232558	nada
l_general	2.232558	seleccionar uno aleatorio
l_general	2.232558	reiniciarlo
l_general	2.232558	elegir a cualquiera
l_general	2.232558	próxima
l_general	2.232558	quiero tercer uno
l_general	2.232558	seleccione la tercera
l_general	2.232558	optar por el segundo
l_general	2.232558	reiniciar
l_general	2.232558	me gusta la tercera
l_general	2.232558	me gusta el arriba a la derecha
l_general	2.232558	quiero elegir el inferior elección
l_general	2.232558	seleccione la arriba a la derecha
l_general	2.232558	¿qué pasa después
l_general	2.232558	seleccione inferior una
l_general	2.232558	quiero que el izquierda
l_general	2.232558	ir a la anterior
l_general	2.232558	¿podría decirlo de nuevo
l_general	2.232558	cancelar cancelar
l_general	2.232558	mostrar más
l_general	2.232558	lo siento, no lo hagas
l_general	2.232558	se ven mal, ¿puedes darme otras opciones
l_general	2.232558	no importa dejar de
l_general	2.232558	¿qué fue eso de nuevo
l_general	2.232558	atrás
l_general	2.232558	ninguno de ellos gracias
l_general	2.232558	y después de eso
l_general	2.232558	puedo hablar con una persona
l_general	2.232558	elegir el cuarto uno
l_general	2.232558	muéstrame el anterior
l_general	2.232558	quiero elegir el derecho
l_general	2.232558	seleccione no. 5
l_general	2.232558	cómo
l_general	2.232558	seleccione la última opción
l_general	2.232558	mostrar anterior
l_general	2.232558	no no no no dejar de hablar
l_general	2.232558	decir que de nuevo
l_general	2.232558	me refiero a dejar de escuchar
l_general	2.232558	¿cuál es el próximo 2
l_general	2.232558	yo no oí repetir de nuevo
l_general	2.232558	volver a la última
l_general	2.232558	mostrar el anterior
l_general	2.232558	me gusta el primero
l_general	2.232558	lo que está después de que
l_general	2.232558	empezar por encima de ella
l_general	2.232558	no cállate
l_general	2.232558	perdón
l_general	2.232558	lo
l_general	2.232558	quiero elegir la última opción
l_general	2.232558	volver
l_general	2.232558	optar por el último
l_general	2.232558	mi dios cállate
l_general	2.232558	vuelve
l_general	2.232558	ninguno ninguno
l_general	2.232558	ninguno de los
l_general	2.232558	hecho
l_general	2.232558	elegir la primera opción
l_general	2.232558	anterior por favor
l_general	2.232558	cualquiera de ella
l_general	2.232558	vete
l_general	2.232558	quiero elegir el izquierda una
l_general	2.232558	seleccione cualquier opción
l_general	2.232558	cancelar aplicación
l_general	2.232558	no volver a
l_general	2.232558	quiero cuarto
l_general	2.232558	optar por la segunda opción
l_general	2.232558	callado
l_general	2.232558	me gusta segundo
l_general	2.232558	quiero elegir el primero
l_general	2.232558	no hagas eso ya
l_general	2.232558	ninguno ninguno de ellos
l_general	2.232558	necesito apoyo
l_general	2.232558	sin parar
l_general	2.232558	lo siento
l_general	2.232558	todo listo
l_general	2.232558	necesito ayuda
l_general	2.232558	por favor, empiece de nuevo
l_general	2.232558	cállate tranquilo
l_general	2.232558	hablar con un humano
l_general	2.232558	seleccione la inferior una
l_general	2.232558	quiero elegir derecho
l_general	2.232558	no no volver a
l_general	2.232558	¿qué pasa con el tercero
l_general	2.232558	por favor ayuda
l_general	2.232558	terminó
l_general	2.232558	volver por favor
None	48	todos ellos
None	48	quiero todos ellos
None	48	todos ellos
None	48	quiero todos ellos
