Label	Weight	Text
l_general	2.223256	ninguno de ellos gracias
l_general	2.223256	quiero elegir el cuarto
l_general	2.223256	optar por la segunda opción
l_general	2.223256	cualquier uno está bien
l_general	2.223256	seleccione la última opción
l_general	2.223256	repetir
l_general	2.223256	estoy acabado
l_general	2.223256	optar por el izquierda una
l_general	2.223256	quiero que el izquierda
l_general	2.223256	terminar
l_general	2.223256	algo de ayuda
l_general	2.223256	elegir el cuarto uno
l_general	2.223256	yo no oí repetir de nuevo
l_general	2.223256	oh mi dios cállate
l_general	2.223256	elegir último uno
l_general	2.223256	muéstrame el siguiente
l_general	2.223256	seleccione inferior una
l_general	2.223256	lo siento
l_general	2.223256	no no cancelar
l_general	2.223256	seleccione la inferior una
l_general	2.223256	no volver a
l_general	2.223256	quiero elegir la última opción
l_general	2.223256	¿qué pasa con el tercero
l_general	2.223256	vuelve
l_general	2.223256	todo terminado
l_general	2.223256	quiero elegir el izquierda una
l_general	2.223256	sólo ser
l_general	2.223256	terminó
l_general	2.223256	uno anterior
l_general	2.223256	no no volver a
l_general	2.223256	no importa cancelar que
l_general	2.223256	cualquier ayuda
l_general	2.223256	no no importa
l_general	2.223256	me refiero a dejar de escuchar
l_general	2.223256	nadie le importa dejar de hablar
l_general	2.223256	optar por derecho una
l_general	2.223256	no quiero elegir uno
l_general	2.223256	¿qué fue eso de nuevo
l_general	2.223256	no importa cancelar
l_general	2.223256	no hagas eso
l_general	2.223256	me gusta el parte inferior una
l_general	2.223256	ninguno de ellos
l_general	2.223256	seleccione la parte inferior elección
l_general	2.223256	elegir arriba a la derecha una
l_general	2.223256	se ven mal, ¿puedes darme otras opciones
l_general	2.223256	ni uno
l_general	2.223256	¿cómo puedo conseguirlo
l_general	2.223256	nada por favor
l_general	2.223256	no quiero seleccionar uno
l_general	2.223256	seleccione la derecho una
l_general	2.223256	ir a los siguientes tres artículos
l_general	2.223256	contactar con el soporte
l_general	2.223256	no cancelar cancelar
l_general	2.223256	¿hay alguna ayuda
l_general	2.223256	elegir la primera opción
l_general	2.223256	ni
l_general	2.223256	quiero elegir el inferior elección
l_general	2.223256	contacte con el servicio al cliente
l_general	2.223256	parada de salida
l_general	2.223256	no sea silencioso
l_general	2.223256	lo que está después de que
l_general	2.223256	olvídalo
l_general	2.223256	puedo hablar con una persona
l_general	2.223256	simplemente cancelarlo
l_general	2.223256	¿cuál es el próximo 2
l_general	2.223256	seleccionar tercero
l_general	2.223256	optar por primero uno
l_general	2.223256	por favor, empiece de nuevo
l_general	2.223256	lo que después de que
l_general	2.223256	quiero cuarto
l_general	2.223256	elegir último
l_general	2.223256	por favor no hacer nada
l_general	2.223256	volver por favor
l_general	2.223256	quiero tercer uno
l_general	2.223256	terminado
l_general	2.223256	cállate la boca
l_general	2.223256	no cancelarlo
l_general	2.223256	ninguno de estos
l_general	2.223256	elija el arriba a la derecha una
l_general	2.223256	anterior por favor
l_general	2.223256	oh cancelar
l_general	2.223256	servicio al cliente
l_general	2.223256	lo que es más
l_general	2.223256	mostrar los próximos 3
l_general	2.223256	lo que es antes de que
l_general	2.223256	vamos a parar
l_general	2.223256	cancelar aplicación
l_general	2.223256	cómo
l_general	2.223256	no no cancelarlo
l_general	2.223256	no he escuchado
l_general	2.223256	seleccione la tercera
l_general	2.223256	volver al último paso
l_general	2.223256	seleccione no. 5
l_general	2.223256	ninguno
l_general	2.223256	cállate
l_general	2.223256	quiero parte inferior
l_general	2.223256	estoy hecho
l_general	2.223256	optar por el último
l_general	2.223256	bebé sólo estar tranquilo
l_general	2.223256	me gusta la tercera
l_general	2.223256	elija no. 2
l_general	2.223256	volver a
l_general	2.223256	¿podría decirlo de nuevo
l_general	2.223256	me gusta arriba a la derecha
l_general	2.223256	por favor ayuda
l_general	2.223256	mi dios cállate
l_general	2.223256	ir a la siguiente
l_general	2.223256	no hagas eso ya
l_general	2.223256	final
l_general	2.223256	empezar por encima de ella
l_general	2.223256	mostrar los siguientes 4 artículos
l_general	2.223256	necesito ayuda humana real
l_general	2.223256	atrás
l_general	2.223256	dame un poco de ayuda
l_general	2.223256	¿hay algún humano real
l_general	2.223256	podría empezar más
l_general	2.223256	elegir uno de ellos al azar
l_general	2.223256	próxima
l_general	2.223256	despedir
l_general	2.223256	¿qué hay de la próxima
l_general	2.223256	ni uno de ellos
l_general	2.223256	lo siento, no lo hagas
l_general	2.223256	no se calla ahora
l_general	2.223256	repetir por favor
l_general	2.223256	¿qué pasa después
l_general	2.223256	no importa dejar de
l_general	2.223256	me puedes ayudar
l_general	2.223256	vete
l_general	2.223256	enviarlo
l_general	2.223256	cancelar que
l_general	2.223256	que me puede ayudar
l_general	2.223256	simplemente cancelar
l_general	2.223256	ninguno de los
l_general	2.223256	todo listo
l_general	2.223256	quiero hablar con un humano real
l_general	2.223256	necesito ayuda
l_general	2.223256	quiero elegir el primero
l_general	2.223256	optar por el segundo
l_general	2.223256	seleccione cualquier opción
l_general	2.223256	quiero elegir parte inferior una
l_general	2.223256	oh no hagas eso
l_general	2.223256	optar por izquierda
l_general	2.223256	alguien está bien
l_general	2.223256	quiero izquierda
l_general	2.223256	lo que antes de que
l_general	2.223256	quiero la primera
l_general	2.223256	necesito servicio al cliente manual
l_general	2.223256	seleccionar cualquiera de ellos
l_general	2.223256	seleccione la primera
l_general	2.223256	decir que de nuevo
l_general	2.223256	decir otra vez por favor
l_general	2.223256	quiero derecho una
l_general	2.223256	mostrar anterior
l_general	2.223256	qué has dicho
l_general	2.223256	seleccionar uno aleatorio
l_general	2.223256	cancelado
l_general	2.223256	reiniciar
l_general	2.223256	cancelar cancelar
