Label	Weight	Text
l_general	2.232558	traer el anterior
l_general	2.232558	dios cállate
l_general	2.232558	hey detener
l_general	2.232558	mente de los nervios
l_general	2.232558	cualquiera de ella
l_general	2.232558	abrir ayuda
l_general	2.232558	mostrar el siguiente
l_general	2.232558	puede ayudar a
l_general	2.232558	elija el abajo a la izquierda
l_general	2.232558	me gusta el arriba a la derecha una
l_general	2.232558	cállate silencio
l_general	2.232558	no hacer nada
l_general	2.232558	por favor regrese
l_general	2.232558	me gusta la tercera opción
l_general	2.232558	ha terminado
l_general	2.232558	reiniciarlo
l_general	2.232558	terminado con
l_general	2.232558	cancelarlo
l_general	2.232558	está hecho
l_general	2.232558	necesito apoyo
l_general	2.232558	salida salida
l_general	2.232558	elegir a cualquiera
l_general	2.232558	no no no no dejar de hablar
l_general	2.232558	me gusta el primero
l_general	2.232558	no cancelar que
l_general	2.232558	no cancelar
l_general	2.232558	apaga
l_general	2.232558	cómo hacerlo
l_general	2.232558	me gusta izquierda una
l_general	2.232558	tranquilo ahora
l_general	2.232558	quiero que el inferior elección
l_general	2.232558	quiero elegir un segundo
l_general	2.232558	quiero elegir abajo a la derecha
l_general	2.232558	quiero ninguno de ellos
l_general	2.232558	me gusta segundo
l_general	2.232558	elegir arriba a la derecha
l_general	2.232558	me gusta segundo uno
l_general	2.232558	claro y empezar de nuevo
l_general	2.232558	nada
l_general	2.232558	me gusta el arriba a la derecha
l_general	2.232558	dar vuelta a la página
l_general	2.232558	cállate tranquilo
l_general	2.232558	en ninguna parte sólo estar tranquilo
l_general	2.232558	necesito ir a la siguiente
l_general	2.232558	elija el arriba a la izquierda elección
l_general	2.232558	parada ok parada
l_general	2.232558	optar por uno aleatorio
l_general	2.232558	empezar de nuevo
l_general	2.232558	dejar de hablar
l_general	2.232558	último paso
l_general	2.232558	otra vez
l_general	2.232558	seguir adelante
l_general	2.232558	quiero elegir derecho
l_general	2.232558	hecho
l_general	2.232558	ninguno de ellos gracias
l_general	2.232558	quiero elegir el cuarto
l_general	2.232558	optar por la segunda opción
l_general	2.232558	cualquier uno está bien
l_general	2.232558	seleccione la última opción
l_general	2.232558	repetir
l_general	2.232558	estoy acabado
l_general	2.232558	optar por el izquierda una
l_general	2.232558	quiero que el izquierda
l_general	2.232558	terminar
l_general	2.232558	algo de ayuda
l_general	2.232558	elegir el cuarto uno
l_general	2.232558	yo no oí repetir de nuevo
l_general	2.232558	oh mi dios cállate
l_general	2.232558	elegir último uno
l_general	2.232558	muéstrame el siguiente
l_general	2.232558	seleccione inferior una
l_general	2.232558	lo siento
l_general	2.232558	no no cancelar
l_general	2.232558	seleccione la inferior una
l_general	2.232558	no volver a
l_general	2.232558	quiero elegir la última opción
l_general	2.232558	¿qué pasa con el tercero
l_general	2.232558	vuelve
l_general	2.232558	todo terminado
l_general	2.232558	quiero elegir el izquierda una
l_general	2.232558	sólo ser
l_general	2.232558	terminó
l_general	2.232558	uno anterior
l_general	2.232558	no no volver a
l_general	2.232558	no importa cancelar que
l_general	2.232558	cualquier ayuda
l_general	2.232558	no no importa
l_general	2.232558	me refiero a dejar de escuchar
l_general	2.232558	nadie le importa dejar de hablar
l_general	2.232558	optar por derecho una
l_general	2.232558	no quiero elegir uno
l_general	2.232558	¿qué fue eso de nuevo
l_general	2.232558	no importa cancelar
l_general	2.232558	no hagas eso
l_general	2.232558	me gusta el parte inferior una
l_general	2.232558	ninguno de ellos
l_general	2.232558	seleccione la parte inferior elección
l_general	2.232558	elegir arriba a la derecha una
l_general	2.232558	se ven mal, ¿puedes darme otras opciones
l_general	2.232558	ni uno
l_general	2.232558	¿cómo puedo conseguirlo
l_general	2.232558	nada por favor
l_general	2.232558	no quiero seleccionar uno
l_general	2.232558	seleccione la derecho una
l_general	2.232558	ir a los siguientes tres artículos
l_general	2.232558	contactar con el soporte
l_general	2.232558	no cancelar cancelar
l_general	2.232558	¿hay alguna ayuda
l_general	2.232558	elegir la primera opción
l_general	2.232558	ni
l_general	2.232558	quiero elegir el inferior elección
l_general	2.232558	contacte con el servicio al cliente
l_general	2.232558	parada de salida
l_general	2.232558	no sea silencioso
l_general	2.232558	lo que está después de que
l_general	2.232558	olvídalo
l_general	2.232558	puedo hablar con una persona
l_general	2.232558	simplemente cancelarlo
l_general	2.232558	¿cuál es el próximo 2
l_general	2.232558	seleccionar tercero
l_general	2.232558	optar por primero uno
l_general	2.232558	por favor, empiece de nuevo
l_general	2.232558	lo que después de que
l_general	2.232558	quiero cuarto
l_general	2.232558	elegir último
l_general	2.232558	por favor no hacer nada
l_general	2.232558	volver por favor
l_general	2.232558	quiero tercer uno
l_general	2.232558	terminado
l_general	2.232558	cállate la boca
l_general	2.232558	no cancelarlo
l_general	2.232558	ninguno de estos
l_general	2.232558	elija el arriba a la derecha una
l_general	2.232558	anterior por favor
l_general	2.232558	oh cancelar
l_general	2.232558	servicio al cliente
l_general	2.232558	lo que es más
l_general	2.232558	mostrar los próximos 3
l_general	2.232558	lo que es antes de que
l_general	2.232558	vamos a parar
l_general	2.232558	cancelar aplicación
l_general	2.232558	cómo
l_general	2.232558	no no cancelarlo
l_general	2.232558	no he escuchado
l_general	2.232558	seleccione la tercera
l_general	2.232558	volver al último paso
l_general	2.232558	seleccione no. 5
l_general	2.232558	ninguno
l_general	2.232558	cállate
l_general	2.232558	quiero parte inferior
l_general	2.232558	estoy hecho
l_general	2.232558	optar por el último
l_general	2.232558	bebé sólo estar tranquilo
l_general	2.232558	me gusta la tercera
l_general	2.232558	elija no. 2
l_general	2.232558	volver a
l_general	2.232558	¿podría decirlo de nuevo
l_general	2.232558	me gusta arriba a la derecha
l_general	2.232558	por favor ayuda
l_general	2.232558	mi dios cállate
l_general	2.232558	ir a la siguiente
l_general	2.232558	no hagas eso ya
l_general	2.232558	ninguno ninguno de ellos
l_general	2.232558	dejar
l_general	2.232558	cancelar no importa
l_general	2.232558	volver a la anterior
l_general	2.232558	quiero la cuarta opción
l_general	2.232558	quiero hablar con un humano
l_general	2.232558	callado
l_general	2.232558	volver a la última
l_general	2.232558	enviar
