Label	Weight	Text
l_general	2.232558	final
l_general	2.232558	vamos a parar
l_general	2.232558	optar por la segunda opción
l_general	2.232558	me gusta el arriba a la derecha
l_general	2.232558	qué has dicho
l_general	2.232558	lo que antes de que
l_general	2.232558	no quiero elegir uno
l_general	2.232558	mostrar anterior
l_general	2.232558	no importa cancelar
l_general	2.232558	puede ayudar a
l_general	2.232558	anterior por favor
l_general	2.232558	me gusta el parte inferior una
l_general	2.232558	apague la parada
l_general	2.232558	¿podría decirlo de nuevo
l_general	2.232558	ninguno de ellos gracias
l_general	2.232558	volver
l_general	2.232558	me gusta segundo uno
l_general	2.232558	dios cállate
l_general	2.232558	ir a la siguiente
l_general	2.232558	oh cancelar
l_general	2.232558	elegir la primera opción
l_general	2.232558	ni uno de ellos
l_general	2.232558	¿cuál es el próximo 2
l_general	2.232558	elegir arriba a la derecha
l_general	2.232558	elegir último
l_general	2.232558	vete
l_general	2.232558	salida salida
l_general	2.232558	quiero que el derecho una
l_general	2.232558	cancelar
l_general	2.232558	necesito servicio al cliente manual
l_general	2.232558	abrir ayuda
l_general	2.232558	dije que pare
l_general	2.232558	decir que de nuevo
l_general	2.232558	optar por el derecho
l_general	2.232558	terminar
l_general	2.232558	ninguno de ellos
l_general	2.232558	me refiero a dejar de escuchar
l_general	2.232558	optar por el último
l_general	2.232558	elegir último uno
l_general	2.232558	mostrar más
l_general	2.232558	quiero hablar con un humano real
l_general	2.232558	¿qué pasa después
l_general	2.232558	lo que sigue
l_general	2.232558	sólo ser
l_general	2.232558	no no cancelarlo
l_general	2.232558	me gusta el arriba a la derecha una
l_general	2.232558	nadie le importa dejar de hablar
l_general	2.232558	volver al último paso
l_general	2.232558	estar tranquilo ahora
l_general	2.232558	necesito ir a la siguiente
l_general	2.232558	me gusta izquierda una
l_general	2.232558	detener por favor
l_general	2.232558	¿hay alguna persona real
l_general	2.232558	seleccione cualquier opción
l_general	2.232558	terminado con
l_general	2.232558	claro y empezar de nuevo
l_general	2.232558	no hagas eso
l_general	2.232558	otra vez
l_general	2.232558	tranquilo
l_general	2.232558	quiero elegir el primero
l_general	2.232558	dame un poco de ayuda
l_general	2.232558	quiero tercer uno
l_general	2.232558	me gusta la tercera opción
